2026/01/31 06:16:55 [notice] 27793#27793: using inherited sockets from "6;7;"
2026/01/31 06:20:39 [notice] 42199#42199: signal process started
2026/01/31 06:20:41 [notice] 42360#42360: signal process started
2026/01/31 07:27:51 [error] 42364#42364: *232 open() "/home/user-data/www/default/owa/auth/logon.aspx" failed (2: No such file or directory), client: 20.65.193.168, server: box.k3frame.com, request: "GET /owa/auth/logon.aspx HTTP/1.1", host: "52.202.225.102"
2026/01/31 07:45:13 [error] 59603#59603: *558 open() "/home/user-data/www/default/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:13 [error] 59603#59603: *552 "/home/user-data/www/default/https:/mailinabox.email/index.html" is not found (2: No such file or directory), client: 107.172.195.151, server: box.k3frame.com, request: "GET /https%3A/mailinabox.email/ HTTP/1.1", host: "box.k3frame.com"
2026/01/31 07:45:13 [error] 59603#59603: *561 open() "/home/user-data/www/default/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:13 [error] 59603#59603: *560 open() "/home/user-data/www/default/.env" failed (2: No such file or directory), client: 157.245.105.107, server: box.k3frame.com, request: "GET /.env HTTP/1.1", host: "box.k3frame.com"
2026/01/31 07:45:13 [error] 59603#59603: *562 open() "/home/user-data/www/default/.env" failed (2: No such file or directory), client: 159.89.174.87, server: mta-sts.k3frame.com, request: "GET /.env HTTP/1.1", host: "mta-sts.k3frame.com"
2026/01/31 07:45:13 [error] 59603#59603: *566 open() "/home/user-data/www/default/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:14 [error] 59603#59603: *555 "/home/user-data/www/default/https:/mailinabox.email/index.html" is not found (2: No such file or directory), client: 104.164.173.16, server: autoconfig.k3frame.com, request: "GET /https%3A/mailinabox.email/ HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *568 access forbidden by rule, client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *571 access forbidden by rule, client: 206.81.12.187, server: autoconfig.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *573 access forbidden by rule, client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *572 open() "/home/user-data/www/default/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application" failed (2: No such file or directory), client: 157.245.105.107, server: box.k3frame.com, request: "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1", host: "box.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *575 open() "/home/user-data/www/default/ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application" failed (2: No such file or directory), client: 159.89.174.87, server: mta-sts.k3frame.com, request: "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1", host: "mta-sts.k3frame.com"
2026/01/31 07:45:15 [error] 59603#59603: *578 access forbidden by rule, client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *580 open() "/home/user-data/www/default/graphql" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "POST /graphql HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *581 open() "/home/user-data/www/default/api" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "POST /api HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *582 open() "/home/user-data/www/default/api/graphql" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "POST /api/graphql HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *585 open() "/home/user-data/www/default/graphql/api" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "POST /graphql/api HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *587 open() "/home/user-data/www/default/graphql" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "POST /graphql HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *590 open() "/home/user-data/www/default/api/gql" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "POST /api/gql HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *591 open() "/home/user-data/www/default/api" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "POST /api HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *596 open() "/home/user-data/www/default/api/graphql" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "POST /api/graphql HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *598 open() "/home/user-data/www/default/graphql/api" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "POST /graphql/api HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *599 open() "/home/user-data/www/default/api/gql" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "POST /api/gql HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *600 open() "/home/user-data/www/default/graphql" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "POST /graphql HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *601 open() "/home/user-data/www/default/api" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "POST /api HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *602 open() "/home/user-data/www/default/api/graphql" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "POST /api/graphql HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *605 open() "/home/user-data/www/default/graphql/api" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "POST /graphql/api HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *607 open() "/home/user-data/www/default/api/gql" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "POST /api/gql HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:16 [error] 59603#59603: *606 open() "/home/user-data/www/default/graphql" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "POST /graphql HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *614 open() "/home/user-data/www/default/api" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "POST /api HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *617 open() "/home/user-data/www/default/s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "GET /s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *621 open() "/home/user-data/www/default/s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties" failed (2: No such file or directory), client: 206.81.12.187, server: autoconfig.k3frame.com, request: "GET /s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1", host: "autoconfig.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *623 open() "/home/user-data/www/default/api/graphql" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "POST /api/graphql HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *628 open() "/home/user-data/www/default/s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties" failed (2: No such file or directory), client: 143.110.217.244, server: mta-sts.box.k3frame.com, request: "GET /s/230313e2532323e2230323e22353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1", host: "mta-sts.box.k3frame.com"
2026/01/31 07:45:17 [error] 59603#59603: *626 access forbidden by rule, client: 157.245.105.107, server: box.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "box.k3frame.com"
2026/01/31 07:45:18 [error] 59603#59603: *632 open() "/home/user-data/www/default/graphql/api" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.com, request: "POST /graphql/api HTTP/1.1", host: "autodiscover.box.k3frame.com"
2026/01/31 07:45:18 [error] 59603#59603: *629 access forbidden by rule, client: 159.89.174.87, server: mta-sts.k3frame.com, request: "GET /.git/config HTTP/1.1", host: "mta-sts.k3frame.com"
2026/01/31 07:45:18 [error] 59603#59603: *636 open() "/home/user-data/www/default/config.json" failed (2: No such file or directory), client: 165.22.34.189, server: autoconfig.box.k3frame.com, request: "GET /config.json HTTP/1.1", host: "autoconfig.box.k3frame.com"
2026/01/31 07:45:18 [error] 59603#59603: *635 open() "/home/user-data/www/default/api/gql" failed (2: No such file or directory), client: 46.101.111.185, server: autodiscover.box.k3frame.co--output truncated--
